"","ttext","date","isretweet","retweetcount","favoritecount","score","product","city","country","duplicate"
"178","RT @kavita_tewari: Bhagwan Vishnu seated atop Ananta Shesha, Badami, Karnataka. Constructed in 6th cent by Chalukyas, its 1 of the earliest","2018-08-31 10:53:58","TRUE","91","0","0","Environment","Karnataka","India",TRUE
"179","RT @gurichopra: Bhagwan Vishnu seated atop Ananta Shesha, Badami, Karnataka. Constructed in 6th cent by Chalukyas, its 1 of the earliest te","2018-08-31 10:51:46","TRUE","85","0","0","Environment","Karnataka","India",TRUE
"180","RT @kavita_tewari: Bhagwan Vishnu seated atop Ananta Shesha, Badami, Karnataka. Constructed in 6th cent by Chalukyas, its 1 of the earliest","2018-08-31 10:23:50","TRUE","91","0","0","Environment","Karnataka","India",TRUE
"181","RT @gurichopra: Bhagwan Vishnu seated atop Ananta Shesha, Badami, Karnataka. Constructed in 6th cent by Chalukyas, its 1 of the earliest te","2018-08-31 10:20:58","TRUE","85","0","0","Environment","Karnataka","India",TRUE
"182","RT @kavita_tewari: Bhagwan Vishnu seated atop Ananta Shesha, Badami, Karnataka. Constructed in 6th cent by Chalukyas, its 1 of the earliest","2018-08-31 10:17:13","TRUE","91","0","0","Environment","Karnataka","India",TRUE
"183","RT @gurichopra: Bhagwan Vishnu seated atop Ananta Shesha, Badami, Karnataka. Constructed in 6th cent by Chalukyas, its 1 of the earliest te","2018-08-31 10:04:22","TRUE","85","0","0","Environment","Karnataka","India",TRUE
"184","RT @gurichopra: Bhagwan Vishnu seated atop Ananta Shesha, Badami, Karnataka. Constructed in 6th cent by Chalukyas, its 1 of the earliest te","2018-08-31 09:55:41","TRUE","85","0","0","Environment","Karnataka","India",TRUE
"185","RT @kavita_tewari: Bhagwan Vishnu seated atop Ananta Shesha, Badami, Karnataka. Constructed in 6th cent by Chalukyas, its 1 of the earliest","2018-08-31 09:46:28","TRUE","91","0","0","Environment","Karnataka","India",TRUE
"186","RT @gurichopra: Bhagwan Vishnu seated atop Ananta Shesha, Badami, Karnataka. Constructed in 6th cent by Chalukyas, its 1 of the earliest te","2018-08-31 09:45:52","TRUE","85","0","0","Environment","Karnataka","India",TRUE
"187","RT @gurichopra: Bhagwan Vishnu seated atop Ananta Shesha, Badami, Karnataka. Constructed in 6th cent by Chalukyas, its 1 of the earliest te","2018-08-31 09:45:45","TRUE","85","0","0","Environment","Karnataka","India",TRUE
"188","RT @gurichopra: Bhagwan Vishnu seated atop Ananta Shesha, Badami, Karnataka. Constructed in 6th cent by Chalukyas, its 1 of the earliest te","2018-08-31 09:45:19","TRUE","85","0","0","Environment","Karnataka","India",TRUE
"189","RT @kavita_tewari: Bhagwan Vishnu seated atop Ananta Shesha, Badami, Karnataka. Constructed in 6th cent by Chalukyas, its 1 of the earliest","2018-08-31 09:33:48","TRUE","91","0","0","Environment","Karnataka","India",TRUE
"190","RT @kavita_tewari: Bhagwan Vishnu seated atop Ananta Shesha, Badami, Karnataka. Constructed in 6th cent by Chalukyas, its 1 of the earliest","2018-08-31 09:30:00","TRUE","91","0","0","Environment","Karnataka","India",TRUE
"191","RT @gurichopra: Bhagwan Vishnu seated atop Ananta Shesha, Badami, Karnataka. Constructed in 6th cent by Chalukyas, its 1 of the earliest te","2018-08-31 09:15:53","TRUE","85","0","0","Environment","Karnataka","India",TRUE
"192","RT @gurichopra: Bhagwan Vishnu seated atop Ananta Shesha, Badami, Karnataka. Constructed in 6th cent by Chalukyas, its 1 of the earliest te","2018-08-31 09:15:19","TRUE","85","0","0","Environment","Karnataka","India",TRUE
"193","RT @kavita_tewari: Bhagwan Vishnu seated atop Ananta Shesha, Badami, Karnataka. Constructed in 6th cent by Chalukyas, its 1 of the earliest","2018-08-31 09:13:01","TRUE","91","0","0","Environment","Karnataka","India",TRUE
"194","RT @gurichopra: Bhagwan Vishnu seated atop Ananta Shesha, Badami, Karnataka. Constructed in 6th cent by Chalukyas, its 1 of the earliest te","2018-08-31 09:10:20","TRUE","85","0","0","Environment","Karnataka","India",TRUE
"195","RT @kavita_tewari: Bhagwan Vishnu seated atop Ananta Shesha, Badami, Karnataka. Constructed in 6th cent by Chalukyas, its 1 of the earliest","2018-08-31 09:04:07","TRUE","91","0","0","Environment","Karnataka","India",TRUE
"196","RT @kavita_tewari: Bhagwan Vishnu seated atop Ananta Shesha, Badami, Karnataka. Constructed in 6th cent by Chalukyas, its 1 of the earliest","2018-08-31 09:03:45","TRUE","91","0","0","Environment","Karnataka","India",TRUE
"197","RT @kavita_tewari: Bhagwan Vishnu seated atop Ananta Shesha, Badami, Karnataka. Constructed in 6th cent by Chalukyas, its 1 of the earliest","2018-08-31 09:02:07","TRUE","91","0","0","Environment","Karnataka","India",TRUE
"198","RT @kavita_tewari: Bhagwan Vishnu seated atop Ananta Shesha, Badami, Karnataka. Constructed in 6th cent by Chalukyas, its 1 of the earliest","2018-08-31 09:00:50","TRUE","91","0","0","Environment","Karnataka","India",TRUE
"199","RT @gurichopra: Bhagwan Vishnu seated atop Ananta Shesha, Badami, Karnataka. Constructed in 6th cent by Chalukyas, its 1 of the earliest te","2018-08-31 08:59:59","TRUE","85","0","0","Environment","Karnataka","India",TRUE
"200","RT @kavita_tewari: Bhagwan Vishnu seated atop Ananta Shesha, Badami, Karnataka. Constructed in 6th cent by Chalukyas, its 1 of the earliest","2018-08-31 08:54:47","TRUE","91","0","0","Environment","Karnataka","India",TRUE
"201","RT @kavita_tewari: Bhagwan Vishnu seated atop Ananta Shesha, Badami, Karnataka. Constructed in 6th cent by Chalukyas, its 1 of the earliest","2018-08-31 08:50:57","TRUE","91","0","0","Environment","Karnataka","India",TRUE
"202","RT @kavita_tewari: Bhagwan Vishnu seated atop Ananta Shesha, Badami, Karnataka. Constructed in 6th cent by Chalukyas, its 1 of the earliest","2018-08-31 08:48:14","TRUE","91","0","0","Environment","Karnataka","India",TRUE
"203","RT @kavita_tewari: Bhagwan Vishnu seated atop Ananta Shesha, Badami, Karnataka. Constructed in 6th cent by Chalukyas, its 1 of the earliest","2018-08-31 08:47:22","TRUE","91","0","0","Environment","Karnataka","India",TRUE
"204","RT @kavita_tewari: Bhagwan Vishnu seated atop Ananta Shesha, Badami, Karnataka. Constructed in 6th cent by Chalukyas, its 1 of the earliest","2018-08-31 08:46:36","TRUE","91","0","0","Environment","Karnataka","India",TRUE
"205","RT @kavita_tewari: Bhagwan Vishnu seated atop Ananta Shesha, Badami, Karnataka. Constructed in 6th cent by Chalukyas, its 1 of the earliest","2018-08-31 08:46:25","TRUE","91","0","0","Environment","Karnataka","India",TRUE
"206","RT @kavita_tewari: Bhagwan Vishnu seated atop Ananta Shesha, Badami, Karnataka. Constructed in 6th cent by Chalukyas, its 1 of the earliest","2018-08-31 08:45:19","TRUE","91","0","0","Environment","Karnataka","India",TRUE
"207","RT @kavita_tewari: Bhagwan Vishnu seated atop Ananta Shesha, Badami, Karnataka. Constructed in 6th cent by Chalukyas, its 1 of the earliest","2018-08-31 08:44:03","TRUE","91","0","0","Environment","Karnataka","India",TRUE
"208","RT @kavita_tewari: Bhagwan Vishnu seated atop Ananta Shesha, Badami, Karnataka. Constructed in 6th cent by Chalukyas, its 1 of the earliest","2018-08-31 08:43:13","TRUE","91","0","0","Environment","Karnataka","India",TRUE
"209","RT @kavita_tewari: Bhagwan Vishnu seated atop Ananta Shesha, Badami, Karnataka. Constructed in 6th cent by Chalukyas, its 1 of the earliest","2018-08-31 08:39:51","TRUE","91","0","0","Environment","Karnataka","India",TRUE
"210","RT @gurichopra: Bhagwan Vishnu seated atop Ananta Shesha, Badami, Karnataka. Constructed in 6th cent by Chalukyas, its 1 of the earliest te","2018-08-31 08:37:37","TRUE","85","0","0","Environment","Karnataka","India",TRUE
"211","RT @kavita_tewari: Bhagwan Vishnu seated atop Ananta Shesha, Badami, Karnataka. Constructed in 6th cent by Chalukyas, its 1 of the earliest","2018-08-31 08:34:54","TRUE","91","0","0","Environment","Karnataka","India",TRUE
"212","RT @kavita_tewari: Bhagwan Vishnu seated atop Ananta Shesha, Badami, Karnataka. Constructed in 6th cent by Chalukyas, its 1 of the earliest","2018-08-31 08:33:51","TRUE","91","0","0","Environment","Karnataka","India",TRUE
"213","RT @kavita_tewari: Bhagwan Vishnu seated atop Ananta Shesha, Badami, Karnataka. Constructed in 6th cent by Chalukyas, its 1 of the earliest","2018-08-31 08:26:35","TRUE","91","0","0","Environment","Karnataka","India",TRUE
"214","RT @kavita_tewari: Bhagwan Vishnu seated atop Ananta Shesha, Badami, Karnataka. Constructed in 6th cent by Chalukyas, its 1 of the earliest","2018-08-31 08:26:09","TRUE","91","0","0","Environment","Karnataka","India",TRUE
"215","RT @kavita_tewari: Bhagwan Vishnu seated atop Ananta Shesha, Badami, Karnataka. Constructed in 6th cent by Chalukyas, its 1 of the earliest","2018-08-31 08:23:02","TRUE","91","0","0","Environment","Karnataka","India",TRUE
"216","RT @kavita_tewari: Bhagwan Vishnu seated atop Ananta Shesha, Badami, Karnataka. Constructed in 6th cent by Chalukyas, its 1 of the earliest","2018-08-31 08:22:31","TRUE","91","0","0","Environment","Karnataka","India",TRUE
"217","RT @kavita_tewari: Bhagwan Vishnu seated atop Ananta Shesha, Badami, Karnataka. Constructed in 6th cent by Chalukyas, its 1 of the earliest","2018-08-31 08:20:54","TRUE","91","0","0","Environment","Karnataka","India",TRUE
"218","RT @kavita_tewari: Bhagwan Vishnu seated atop Ananta Shesha, Badami, Karnataka. Constructed in 6th cent by Chalukyas, its 1 of the earliest","2018-08-31 08:20:46","TRUE","91","0","0","Environment","Karnataka","India",TRUE
"219","RT @kavita_tewari: Bhagwan Vishnu seated atop Ananta Shesha, Badami, Karnataka. Constructed in 6th cent by Chalukyas, its 1 of the earliest","2018-08-31 08:19:31","TRUE","91","0","0","Environment","Karnataka","India",TRUE
"220","RT @kavita_tewari: Bhagwan Vishnu seated atop Ananta Shesha, Badami, Karnataka. Constructed in 6th cent by Chalukyas, its 1 of the earliest","2018-08-31 08:18:54","TRUE","91","0","0","Environment","Karnataka","India",TRUE
"221","RT @kavita_tewari: Bhagwan Vishnu seated atop Ananta Shesha, Badami, Karnataka. Constructed in 6th cent by Chalukyas, its 1 of the earliest","2018-08-31 08:18:21","TRUE","91","0","0","Environment","Karnataka","India",TRUE
"222","RT @kavita_tewari: Bhagwan Vishnu seated atop Ananta Shesha, Badami, Karnataka. Constructed in 6th cent by Chalukyas, its 1 of the earliest","2018-08-31 08:15:39","TRUE","91","0","0","Environment","Karnataka","India",TRUE
"223","RT @kavita_tewari: Bhagwan Vishnu seated atop Ananta Shesha, Badami, Karnataka. Constructed in 6th cent by Chalukyas, its 1 of the earliest","2018-08-31 08:15:35","TRUE","91","0","0","Environment","Karnataka","India",TRUE
"224","RT @kavita_tewari: Bhagwan Vishnu seated atop Ananta Shesha, Badami, Karnataka. Constructed in 6th cent by Chalukyas, its 1 of the earliest","2018-08-31 08:14:18","TRUE","91","0","0","Environment","Karnataka","India",TRUE
"225","RT @kavita_tewari: Bhagwan Vishnu seated atop Ananta Shesha, Badami, Karnataka. Constructed in 6th cent by Chalukyas, its 1 of the earliest","2018-08-31 08:10:05","TRUE","91","0","0","Environment","Karnataka","India",TRUE
"226","RT @kavita_tewari: Bhagwan Vishnu seated atop Ananta Shesha, Badami, Karnataka. Constructed in 6th cent by Chalukyas, its 1 of the earliest","2018-08-31 08:09:55","TRUE","91","0","0","Environment","Karnataka","India",TRUE
"227","RT @kavita_tewari: Bhagwan Vishnu seated atop Ananta Shesha, Badami, Karnataka. Constructed in 6th cent by Chalukyas, its 1 of the earliest","2018-08-31 08:09:29","TRUE","91","0","0","Environment","Karnataka","India",TRUE
"228","RT @kavita_tewari: Bhagwan Vishnu seated atop Ananta Shesha, Badami, Karnataka. Constructed in 6th cent by Chalukyas, its 1 of the earliest","2018-08-31 08:09:27","TRUE","91","0","0","Environment","Karnataka","India",TRUE
"229","Bhagwan Vishnu seated atop Ananta Shesha, Badami, Karnataka. Constructed in 6th cent by Chalukyas, its 1 of the ear  ","2018-08-31 08:08:12","FALSE","91","118","0","Environment","Karnataka","India",FALSE
"230","RT @gurichopra: Bhagwan Vishnu seated atop Ananta Shesha, Badami, Karnataka. Constructed in 6th cent by Chalukyas, its 1 of the earliest te","2018-08-31 08:05:31","TRUE","85","0","0","Environment","Karnataka","India",TRUE
"231","RT @gurichopra: Bhagwan Vishnu seated atop Ananta Shesha, Badami, Karnataka. Constructed in 6th cent by Chalukyas, its 1 of the earliest te","2018-08-31 08:01:09","TRUE","85","0","0","Environment","Karnataka","India",TRUE
"232","RT @gurichopra: Bhagwan Vishnu seated atop Ananta Shesha, Badami, Karnataka. Constructed in 6th cent by Chalukyas, its 1 of the earliest te","2018-08-31 07:59:02","TRUE","85","0","0","Environment","Karnataka","India",TRUE
"233","RT @NUJIndiaOrg: Inaugural of National Union of Journalists (India) School of journalism and Communication and Department of Atomic Energy","2018-08-31 07:51:02","TRUE","19","0","0","Environment","Karnataka","India",FALSE
"234","RT @NUJIndiaOrg: Participants sharing experiences and suggestions on Day 3 of National Union of Journalists (India) School of Journalism an","2018-08-31 07:50:45","TRUE","16","0","0","Environment","Karnataka","India",FALSE
"235","RT @NUJIndiaOrg: Inaugural of National Union of Journalists (India) School of journalism and Communication and Department of Atomic Energy","2018-08-31 07:49:49","TRUE","19","0","0","Environment","Karnataka","India",TRUE
"236","RT @NUJIndiaOrg: Participants sharing experiences and suggestions on Day 3 of National Union of Journalists (India) School of Journalism an","2018-08-31 07:49:27","TRUE","16","0","0","Environment","Karnataka","India",TRUE
"237","RT @gurichopra: Bhagwan Vishnu seated atop Ananta Shesha, Badami, Karnataka. Constructed in 6th cent by Chalukyas, its 1 of the earliest te","2018-08-31 07:47:51","TRUE","85","0","0","Environment","Karnataka","India",TRUE
"238","Bhagwan Vishnu seated atop Ananta Shesha, Badami, Karnataka. Constructed in 6th cent by Chalukyas, its 1 of the ear  ","2018-08-31 07:42:15","FALSE","85","243","0","Environment","Karnataka","India",TRUE
"239","RT @TimBuckleyIEEFA: Rajasthan sets sights on reaching 7,500MW of installed solar by 2020, a target to overtake Karnataka and become India","2018-08-31 03:04:08","TRUE","19","0","1","Environment","Karnataka","India",FALSE
"240","RT @TimBuckleyIEEFA: Rajasthan sets sights on reaching 7,500MW of installed solar by 2020, a target to overtake Karnataka and become India","2018-08-30 22:21:21","TRUE","19","0","1","Environment","Karnataka","India",TRUE
"241","ICYMI, we have the latest and biggest news from India's States, such as inter-state wind energy transfers, debt re  ","2018-08-30 20:59:15","FALSE","0","0","-1","Environment","Karnataka","India",FALSE
"242","RT @NUJIndiaOrg: Participants sharing experiences and suggestions on Day 3 of National Union of Journalists (India) School of Journalism an","2018-08-30 16:35:04","TRUE","16","0","0","Environment","Karnataka","India",TRUE
"243","RT @NUJIndiaOrg: Inaugural of technology exhibition for participants of Atomic Energy Workshop of National Union of Journalists (I) School","2018-08-30 16:34:28","TRUE","2","0","0","Environment","Karnataka","India",FALSE
"244","Infographic: Karnataka beats world leaders in renewable energy capacity - Times of India  ","2018-08-30 15:00:44","FALSE","0","0","0","Environment","Karnataka","India",FALSE
"245","RT @TimBuckleyIEEFA: Rajasthan sets sights on reaching 7,500MW of installed solar by 2020, a target to overtake Karnataka and become India","2018-08-30 14:45:03","TRUE","19","0","1","Environment","Karnataka","India",TRUE
"246","RT @TimBuckleyIEEFA: Rajasthan sets sights on reaching 7,500MW of installed solar by 2020, a target to overtake Karnataka and become India","2018-08-30 11:18:08","TRUE","19","0","1","Environment","Karnataka","India",TRUE
"247","The Chief Minister of Karnataka, H D Kumaraswamy met the Union Minister of State (Independent Charge) Development o  ","2018-08-30 11:00:59","FALSE","0","1","0","Environment","Karnataka","India",FALSE
"248","RT @TimBuckleyIEEFA: Rajasthan sets sights on reaching 7,500MW of installed solar by 2020, a target to overtake Karnataka and become India","2018-08-30 09:35:34","TRUE","19","0","1","Environment","Karnataka","India",TRUE
"249","RT @TimBuckleyIEEFA: Rajasthan sets sights on reaching 7,500MW of installed solar by 2020, a target to overtake Karnataka and become India","2018-08-30 09:28:39","TRUE","19","0","1","Environment","Karnataka","India",TRUE
"250","RT @TimBuckleyIEEFA: Rajasthan sets sights on reaching 7,500MW of installed solar by 2020, a target to overtake Karnataka and become India","2018-08-30 09:22:23","TRUE","19","0","1","Environment","Karnataka","India",TRUE
"251","RT @TimBuckleyIEEFA: Rajasthan sets sights on reaching 7,500MW of installed solar by 2020, a target to overtake Karnataka and become India","2018-08-30 07:44:01","TRUE","19","0","1","Environment","Karnataka","India",TRUE
"252","RT @TimBuckleyIEEFA: Rajasthan sets sights on reaching 7,500MW of installed solar by 2020, a target to overtake Karnataka and become India","2018-08-30 07:38:12","TRUE","19","0","1","Environment","Karnataka","India",TRUE
"253","RT @TimBuckleyIEEFA: Rajasthan sets sights on reaching 7,500MW of installed solar by 2020, a target to overtake Karnataka and become India","2018-08-30 06:03:32","TRUE","19","0","1","Environment","Karnataka","India",TRUE
"254","RT @TimBuckleyIEEFA: Rajasthan sets sights on reaching 7,500MW of installed solar by 2020, a target to overtake Karnataka and become India","2018-08-30 05:44:37","TRUE","19","0","1","Environment","Karnataka","India",TRUE
"255","RT @TimBuckleyIEEFA: Rajasthan sets sights on reaching 7,500MW of installed solar by 2020, a target to overtake Karnataka and become India","2018-08-30 05:40:14","TRUE","19","0","1","Environment","Karnataka","India",TRUE
"256","RT @TimBuckleyIEEFA: Rajasthan sets sights on reaching 7,500MW of installed solar by 2020, a target to overtake Karnataka and become India","2018-08-30 05:37:24","TRUE","19","0","1","Environment","Karnataka","India",TRUE
"257","RT @TimBuckleyIEEFA: Rajasthan sets sights on reaching 7,500MW of installed solar by 2020, a target to overtake Karnataka and become India","2018-08-30 05:30:24","TRUE","19","0","1","Environment","Karnataka","India",TRUE
"258","RT @TimBuckleyIEEFA: Rajasthan sets sights on reaching 7,500MW of installed solar by 2020, a target to overtake Karnataka and become India","2018-08-30 05:28:00","TRUE","19","0","1","Environment","Karnataka","India",TRUE
"259","RT @TimBuckleyIEEFA: Rajasthan sets sights on reaching 7,500MW of installed solar by 2020, a target to overtake Karnataka and become India","2018-08-30 05:21:31","TRUE","19","0","1","Environment","Karnataka","India",TRUE
"260","RT @TimBuckleyIEEFA: Rajasthan sets sights on reaching 7,500MW of installed solar by 2020, a target to overtake Karnataka and become India","2018-08-30 05:20:11","TRUE","19","0","1","Environment","Karnataka","India",TRUE
"261","RT @TimBuckleyIEEFA: Rajasthan sets sights on reaching 7,500MW of installed solar by 2020, a target to overtake Karnataka and become India","2018-08-30 05:19:46","TRUE","19","0","1","Environment","Karnataka","India",TRUE
"262","RT @TimBuckleyIEEFA: Rajasthan sets sights on reaching 7,500MW of installed solar by 2020, a target to overtake Karnataka and become India","2018-08-30 05:17:59","TRUE","19","0","1","Environment","Karnataka","India",TRUE
"263","Rajasthan sets sights on reaching 7,500MW of installed solar by 2020, a target to overtake Karnataka and become Ind  ","2018-08-30 05:16:34","FALSE","19","19","1","Environment","Karnataka","India",FALSE
"264","@mausamii2u Salute to ur energy and enthusiasm while u report.. Karnataka elections are still afresh in my mind..","2018-08-30 03:51:43","FALSE","0","1","2","Environment","Karnataka","India",FALSE
"265","energy saving productsKarnataka
gas saver deviceKarnataka
lpg gas ..For more info visit... ","2018-08-29 17:15:31","FALSE","0","0","1","Environment","Karnataka","India",FALSE
"266","gas saver products  Karnataka
fuel saverKarnataka
industrial gas s..For more info visit... ","2018-08-29 17:14:55","FALSE","0","0","1","Environment","Karnataka","India",FALSE
"267","RT @NUJIndiaOrg: Inaugural of technology exhibition for participants of Atomic Energy Workshop of National Union of Journalists (I) School","2018-08-29 13:35:03","TRUE","2","0","0","Environment","Karnataka","India",TRUE
"268","RT @NUJIndiaOrg: Participants sharing experiences and suggestions on Day 3 of National Union of Journalists (India) School of Journalism an","2018-08-29 12:58:18","TRUE","16","0","0","Environment","Karnataka","India",TRUE
"269","RT @NUJIndiaOrg: Participants sharing experiences and suggestions on Day 3 of National Union of Journalists (India) School of Journalism an","2018-08-29 12:56:39","TRUE","16","0","0","Environment","Karnataka","India",TRUE
"270","RT @NUJIndiaOrg: Participants sharing experiences and suggestions on Day 3 of National Union of Journalists (India) School of Journalism an","2018-08-29 12:54:06","TRUE","16","0","0","Environment","Karnataka","India",TRUE
"271","RT @NUJIndiaOrg: Participants sharing experiences and suggestions on Day 3 of National Union of Journalists (India) School of Journalism an","2018-08-29 12:52:30","TRUE","16","0","0","Environment","Karnataka","India",TRUE
"272","RT @NUJIndiaOrg: Participants sharing experiences and suggestions on Day 3 of National Union of Journalists (India) School of Journalism an","2018-08-29 12:51:30","TRUE","16","0","0","Environment","Karnataka","India",TRUE
"273","Inaugural of technology exhibition for participants of Atomic Energy Workshop of National Union of Journalists (I)  ","2018-08-29 12:51:25","FALSE","2","1","0","Environment","Karnataka","India",FALSE
"274","RT @NUJIndiaOrg: Participants sharing experiences and suggestions on Day 3 of National Union of Journalists (India) School of Journalism an","2018-08-29 12:50:13","TRUE","16","0","0","Environment","Karnataka","India",TRUE
"275","RT @NUJIndiaOrg: Participants sharing experiences and suggestions on Day 3 of National Union of Journalists (India) School of Journalism an","2018-08-29 10:52:49","TRUE","16","0","0","Environment","Karnataka","India",TRUE
"276","RT @NUJIndiaOrg: Participants sharing experiences and suggestions on Day 3 of National Union of Journalists (India) School of Journalism an","2018-08-29 09:16:28","TRUE","16","0","0","Environment","Karnataka","India",TRUE
"277","RT @NUJIndiaOrg: Participants sharing experiences and suggestions on Day 3 of National Union of Journalists (India) School of Journalism an","2018-08-29 09:15:03","TRUE","16","0","0","Environment","Karnataka","India",TRUE
"278","RT @NUJIndiaOrg: Participants sharing experiences and suggestions on Day 3 of National Union of Journalists (India) School of Journalism an","2018-08-29 09:12:53","TRUE","16","0","0","Environment","Karnataka","India",TRUE
"279","RT @NUJIndiaOrg: Participants sharing experiences and suggestions on Day 3 of National Union of Journalists (India) School of Journalism an","2018-08-29 09:11:08","TRUE","16","0","0","Environment","Karnataka","India",TRUE
"280","RT @NUJIndiaOrg: Participants sharing experiences and suggestions on Day 3 of National Union of Journalists (India) School of Journalism an","2018-08-29 09:03:58","TRUE","16","0","0","Environment","Karnataka","India",TRUE
"281","It's official! Karnataka now produces more energy from windpower than Netherlands and Denmark. Learn how here.  ","2018-08-29 08:30:25","FALSE","0","0","0","Environment","Karnataka","India",FALSE
"282","@SarkarMania @dugalira Link :  ","2018-08-29 07:54:22","FALSE","0","1","0","Environment","Karnataka","India",FALSE
"283","RT @NUJIndiaOrg: Participants sharing experiences and suggestions on Day 3 of National Union of Journalists (India) School of Journalism an","2018-08-29 06:38:15","TRUE","16","0","0","Environment","Karnataka","India",TRUE
"284","RT @NUJIndiaOrg: Inaugural of National Union of Journalists (India) School of journalism and Communication and Department of Atomic Energy","2018-08-29 06:18:13","TRUE","19","0","0","Environment","Karnataka","India",TRUE
"285","Participants sharing experiences and suggestions on Day 3 of National Union of Journalists (India) School of Journa  ","2018-08-29 05:48:30","FALSE","16","19","0","Environment","Karnataka","India",FALSE
"286","@MsKajalAggarwal Now mega pyramids for noble energy providing came even though many idiots still eating animals n f  ","2018-08-29 03:21:41","FALSE","0","0","0","Environment","Karnataka","India",FALSE
"287","RT @SmartCities_HUA: Karnataka now produces more renewable energy than Netherlands and Denmark.
TransformNation  ","2018-08-28 12:53:31","TRUE","1","0","0","Environment","Karnataka","India",FALSE
"288","@real_kannadiga @abhijitmajumder @BSYBJP Even BJP leaders are more of useless, don't know local karnataka Political  ","2018-08-28 10:40:04","FALSE","0","0","-1","Environment","Karnataka","India",FALSE
"289","Karnataka now produces more renewable energy than Netherlands and Denmark.
TransformNation  ","2018-08-28 10:27:55","FALSE","1","3","0","Environment","Karnataka","India",FALSE
"290","RT @NUJIndiaOrg: Inaugural of National Union of Journalists (India) School of journalism and Communication and Department of Atomic Energy","2018-08-28 07:11:31","TRUE","19","0","0","Environment","Karnataka","India",TRUE
"291","@vprc09 Best top governing state in india 1. Kerala-Non Bjp 2. Tamilnadu - non Bjp 3. Telangana- non Bjp 4. Karnata  ","2018-08-28 05:06:05","FALSE","0","0","2","Environment","Karnataka","India",FALSE
"292","RT @caliskan_burak: Indias state of Karnataka has 12.3 GW of Clean Energy more than leaders Denmark and Netherlands renewableenergy sea","2018-08-28 03:45:57","TRUE","75","0","1","Environment","Karnataka","India",TRUE
"293","RT @NUJIndiaOrg: Inaugural of National Union of Journalists (India) School of journalism and Communication and Department of Atomic Energy","2018-08-28 03:38:21","TRUE","19","0","0","Environment","Karnataka","India",TRUE
"294","RT @NUJIndiaOrg: Inaugural of National Union of Journalists (India) School of journalism and Communication and Department of Atomic Energy","2018-08-28 03:37:05","TRUE","19","0","0","Environment","Karnataka","India",TRUE
"295","RT @NUJIndiaOrg: Inaugural of National Union of Journalists (India) School of journalism and Communication and Department of Atomic Energy","2018-08-28 03:35:41","TRUE","19","0","0","Environment","Karnataka","India",TRUE
"296","RT @NUJIndiaOrg: Inaugural of National Union of Journalists (India) School of journalism and Communication and Department of Atomic Energy","2018-08-28 03:34:27","TRUE","19","0","0","Environment","Karnataka","India",TRUE
"297","RT @NUJIndiaOrg: Inaugural of National Union of Journalists (India) School of journalism and Communication and Department of Atomic Energy","2018-08-28 03:33:21","TRUE","19","0","0","Environment","Karnataka","India",TRUE
"298","RT @NUJIndiaOrg: Inaugural of National Union of Journalists (India) School of journalism and Communication and Department of Atomic Energy","2018-08-28 03:32:14","TRUE","19","0","0","Environment","Karnataka","India",TRUE
"299","RT @NUJIndiaOrg: Inaugural of National Union of Journalists (India) School of journalism and Communication and Department of Atomic Energy","2018-08-28 03:31:06","TRUE","19","0","0","Environment","Karnataka","India",TRUE
"300","RT @NUJIndiaOrg: Inaugural of National Union of Journalists (India) School of journalism and Communication and Department of Atomic Energy","2018-08-28 03:29:57","TRUE","19","0","0","Environment","Karnataka","India",TRUE
"301","RT @NUJIndiaOrg: Inaugural of National Union of Journalists (India) School of journalism and Communication and Department of Atomic Energy","2018-08-28 03:28:52","TRUE","19","0","0","Environment","Karnataka","India",TRUE
"302","RT @NUJIndiaOrg: Inaugural of National Union of Journalists (India) School of journalism and Communication and Department of Atomic Energy","2018-08-28 03:27:40","TRUE","19","0","0","Environment","Karnataka","India",TRUE
"303","RT @NUJIndiaOrg: Inaugural of National Union of Journalists (India) School of journalism and Communication and Department of Atomic Energy","2018-08-28 02:27:51","TRUE","19","0","0","Environment","Karnataka","India",TRUE
"304","RT @NUJIndiaOrg: Inaugural of National Union of Journalists (India) School of journalism and Communication and Department of Atomic Energy","2018-08-27 19:57:43","TRUE","19","0","0","Environment","Karnataka","India",TRUE
"305","Almost 70% of party has requested use of ballet paper in election n avoid EVM's.only concern is where are they when  ","2018-08-27 18:38:16","FALSE","0","0","-1","Environment","Karnataka","India",FALSE
"306","RT @NUJIndiaOrg: Inaugural of National Union of Journalists (India) School of journalism and Communication and Department of Atomic Energy","2018-08-27 16:43:38","TRUE","19","0","0","Environment","Karnataka","India",TRUE
"307","RT @NUJIndiaOrg: Inaugural of National Union of Journalists (India) School of journalism and Communication and Department of Atomic Energy","2018-08-27 16:38:22","TRUE","19","0","0","Environment","Karnataka","India",TRUE
"308","Inaugural of National Union of Journalists (India) School of journalism and Communication and Department of Atomic  ","2018-08-27 16:35:49","FALSE","19","25","0","Environment","Karnataka","India",FALSE
"309","RT @wb_IndianOil: Need some MondayMotivation ???
Might try out the theme of ""Modernize Sustainably"" today in your work
The photograph depi","2018-08-27 16:04:35","TRUE","5","0","0","Environment","Karnataka","India",FALSE
