"","ttext","date","isretweet","retweetcount","favoritecount","score","product","city","country","duplicate"
"135","RT @CNBCTV18Live: In a major blow to real estate companies, the Supreme Court has banned further construction in Maharashtra &amp; select other","2018-09-01 18:17:20","TRUE","85","0","0","Environment","Maharashtra","India",TRUE
"136","RT @prithvrj: This ban on all construction activity in Maharashtra will throw thousands of workers out of jobs for no fault of theirs. Busi","2018-09-01 17:58:58","TRUE","28","0","-1","Environment","Maharashtra","India",TRUE
"137","RT @hi_paresh: Supreme Court slams 3 states (BJP ruled Maharashtra, MP, Uttarakhand) &amp; stops all construction activities because these stat","2018-09-01 17:48:23","TRUE","33","0","1","Environment","Maharashtra","India",TRUE
"138","RT @CNBCTV18Live: In a major blow to real estate companies, the Supreme Court has banned further construction in Maharashtra &amp; select other","2018-09-01 17:21:27","TRUE","85","0","0","Environment","Maharashtra","India",TRUE
"139","RT @hi_paresh: Supreme Court slams 3 states (BJP ruled Maharashtra, MP, Uttarakhand) &amp; stops all construction activities because these stat","2018-09-01 17:10:52","TRUE","33","0","1","Environment","Maharashtra","India",TRUE
"140"," ","2018-09-01 17:08:50","FALSE","0","1","0","Environment","Maharashtra","India",FALSE
"141","RT @CNBCTV18Live: In a major blow to real estate companies, the Supreme Court has banned further construction in Maharashtra &amp; select other","2018-09-01 17:05:03","TRUE","85","0","0","Environment","Maharashtra","India",TRUE
"142","RT @prithvrj: This ban on all construction activity in Maharashtra will throw thousands of workers out of jobs for no fault of theirs. Busi","2018-09-01 16:49:20","TRUE","28","0","-1","Environment","Maharashtra","India",TRUE
"143","RT @prithvrj: This ban on all construction activity in Maharashtra will throw thousands of workers out of jobs for no fault of theirs. Busi","2018-09-01 16:44:24","TRUE","28","0","-1","Environment","Maharashtra","India",TRUE
"144","RT @prithvrj: This ban on all construction activity in Maharashtra will throw thousands of workers out of jobs for no fault of theirs. Busi","2018-09-01 16:38:38","TRUE","28","0","-1","Environment","Maharashtra","India",TRUE
"145","UnConfirmed News
SC bans all construction activity in MP, Maharashtra &amp; Uttarakhand till policy framed on solid w  ","2018-09-01 16:27:23","FALSE","0","4","0","Environment","Maharashtra","India",FALSE
