"","ttext","date","isretweet","retweetcount","favoritecount","score","product","city","country","duplicate"
"37","RT @the_hindu: ""They discovered that caring for rhino and elephant calves was rather like caring for human babies. There was also a bigger","2018-09-02 05:14:00","TRUE","14","0","1","Environment","Assam","India",TRUE
"38","""They discovered that caring for rhino and elephant calves was rather like caring for human babies. There was also  ","2018-09-02 05:10:06","FALSE","14","59","1","Environment","Assam","India",FALSE
"39","""They discovered that caring for rhino and elephant calves was rather like caring for human babies. There was also  ","2018-09-02 04:16:43","FALSE","1","3","1","Environment","Assam","India",TRUE
"40","RT @RajKSinghIndia: Since Ujala Scheme was launched in January 2015, it has been illuminating the lives of people across the nation. In Ass","2018-09-02 03:32:04","TRUE","37","0","1","Environment","Assam","India",TRUE
"41","RT @the_hindu: Although there are other wildlife rescue centres in India, CWRC is the only one that takes in practically any wild creature,","2018-09-02 02:58:26","TRUE","7","0","-1","Environment","Assam","India",TRUE
"42","RT @the_hindu: Although there are other wildlife rescue centres in India, CWRC is the only one that takes in practically any wild creature,","2018-09-02 02:56:21","TRUE","7","0","-1","Environment","Assam","India",TRUE
"43","RT @the_hindu: Although there are other wildlife rescue centres in India, CWRC is the only one that takes in practically any wild creature,","2018-09-02 02:45:26","TRUE","7","0","-1","Environment","Assam","India",TRUE
"44","Although there are other wildlife rescue centres in India, CWRC is the only one that takes in practically any wild  ","2018-09-02 02:21:05","FALSE","7","39","-1","Environment","Assam","India",FALSE
"45","RT @ONGC_: ONGC launches Solar Project in Assam-Roof Top &amp; Ground Mounted Solar Projects to be installed across Assam Asset.  The project","2018-09-01 15:33:21","TRUE","22","0","1","Environment","Assam","India",FALSE
"46","RT @ONGC_: ONGC launches Solar Project in Assam-Roof Top &amp; Ground Mounted Solar Projects to be installed across Assam Asset.  The project","2018-09-01 15:29:17","TRUE","22","0","1","Environment","Assam","India",TRUE
"47","This Kaziranga orphanage takes in any wild baby, from rhino to deer to eagle assam
  ","2018-09-01 15:14:30","FALSE","0","0","-1","Environment","Assam","India",FALSE
"48","RT @RajKSinghIndia: Since Ujala Scheme was launched in January 2015, it has been illuminating the lives of people across the nation. In Ass","2018-09-01 06:35:09","TRUE","37","0","1","Environment","Assam","India",TRUE
"49","LEAVE IMMEDIATELY THE SO CALLED INDIGENOUS BA**RDs OF ASSAMHINDUSTANU R SIMPLY BANJARA TO HINDUSTANOR BE FORCEF  ","2018-08-31 16:28:32","FALSE","0","0","0","Environment","Assam","India",FALSE
