"","ttext","date","isretweet","retweetcount","favoritecount","score","product","city","country","duplicate"
"138","RT @0502Veer: GHG emissions due to transport is third highest in country. But our Maharashtra govt. doesn't look at all. Single EEH contrib","2018-08-28 06:25:35","TRUE","9","0","0","Environment","Maharashtra","India",TRUE
"139","GHG emissions due to transport is third highest in country. But our Maharashtra govt. doesn't look at all. Single E  ","2018-08-28 06:25:18","FALSE","9","8","0","Environment","Maharashtra","India",FALSE
"140",".@MytrahEnergy Commissions 103.5 Kwp RooftopSolar For @suretechnagpur In Maharashtra
 ","2018-08-28 04:35:59","FALSE","1","2","0","Environment","Maharashtra","India",FALSE
"141","New post in Vulcan Financial (Advait Thakur): Mytrah Energy commissions 103.5 kWp rooftop solar for Suretech Hospit  ","2018-08-28 03:26:39","FALSE","0","0","0","Environment","Maharashtra","India",FALSE
"142","Renewable Mytrah Energy commissions 103.5 Kw rooftop solar power project in Maharashtra  ","2018-08-28 02:25:45","FALSE","0","0","0","Environment","Maharashtra","India",FALSE
"143","RT @abhishekcTOI: Maharashtra's electricity dept pretty much killing rooftop solar policy by coming up with suggestions to ultimately make","2018-08-28 01:36:59","TRUE","3","0","0","Environment","Maharashtra","India",FALSE
"144","ETEnergyworld | Mytrah Energy commissions 103.5 Kw rooftop solar power project in Maharashtra  ","2018-08-27 19:30:42","FALSE","0","1","0","Environment","Maharashtra","India",FALSE
"145","ETEnergyworld | Mytrah Energy commissions 103.5 Kw rooftop solar power project in Maharashtra  ","2018-08-27 19:30:39","FALSE","0","1","0","Environment","Maharashtra","India",TRUE
"146","Mytrah Energy commissions 103.5 kWp rooftop solar for Suretech Hospital in Maharashtra ..  ","2018-08-27 17:03:20","FALSE","0","0","0","Environment","Maharashtra","India",FALSE
"147","@timesofindia @TOICitiesNews When @Reliance_Energy will start catching the thieves. Reliance officers are involved  ","2018-08-27 16:08:04","FALSE","0","0","0","Environment","Maharashtra","India",FALSE
"148","MytrahEnergy commissions 103.5 kWp rooftop solar for SuretechHospital in Maharashtra  ","2018-08-27 15:35:07","FALSE","0","3","0","Environment","Maharashtra","India",FALSE
"149","RT @CMOMaharashtra: With such initiatives we can fight the growing menace of globalwarming . It is need of the hour to convert energy into","2018-08-27 14:55:48","TRUE","56","0","-1","Environment","Maharashtra","India",FALSE
"150","RT @CMOMaharashtra: CM @Dev_Fadnavis inaugurated Solar Plant at CricketClub of India at BrabourneStadium,one of the biggest solar panel amo","2018-08-27 14:55:30","TRUE","161","0","0","Environment","Maharashtra","India",FALSE
